pitch,roll,yaw,Ax,Ay,Az,Gx,Gy,Gz
7.260915167539468,9.208749855478752,158.26660809611488,-510,644,16593,0,1,-1
7.20985570094899,9.218844913377245,158.04875151567853,-509,668,16607,1,0,-2
7.201288222097211,9.188920526079453,157.82692897853855,-497,647,16620,0,2,1
7.1752526895454585,9.211949070172826,157.6094962017013,-512,672,16625,0,2,0
7.132627205524644,9.058454028752237,157.40506112044096,-499,671,16617,1,1,1
7.12273275195935,8.962308830503217,157.194910545979,-494,670,16600,2,0,1
7.110359859710667,9.01298210133609,156.9733767818881,-511,658,16598,1,0,0
7.069357262331615,9.102971493102476,156.74872342446886,-493,655,16605,1,-2,-1
7.084671063776164,9.034106549188724,156.52880817603787,-512,671,16576,0,0,-1
7.076900394066502,9.062142591106989,156.30513072837053,-497,665,16601,0,1,0
7.0656693483661295,9.215289654397024,156.0698950031213,-505,661,16579,1,0,-1
6.990940820042094,9.095408740350477,155.85935615332744,-506,653,16580,0,0,0
7.021172039355506,9.25843240422278,155.62648459923136,-505,675,16578,1,2,2
6.952171374449277,9.225666111335308,155.40929329902374,-508,659,16576,1,1,-1
6.901960805654684,9.124735129237648,155.1951516496235,-501,647,16551,1,0,0
6.871760460835,9.086447717442583,154.9768051082178,-507,652,16590,2,0,-1
6.847546016821564,9.043831130669131,154.76144196865027,-503,662,16610,1,-2,0
6.822894490290709,9.019678984330872,154.54590088242915,-511,666,16599,1,-1,-1
6.876981550206843,9.086452207934471,154.3087120064268,-503,661,16606,1,-1,0
6.838208812715612,8.991985029663782,154.08859455058385,-490,650,16579,0,0,-1
6.795877351777623,8.975893166280379,153.87183647946378,-495,667,16586,2,0,-1
6.8335294274244,9.085086312687944,153.63897017814082,-496,682,16594,1,0,1
6.810093890712051,8.969628900591818,153.42251987231717,-501,666,16571,1,-1,1
6.813974104311524,8.984666205424817,153.1920376873125,-502,664,16579,1,0,0
6.793363478426957,9.03037628073569,152.9573327640974,-520,656,16562,0,-1,-2
6.743951603286397,8.95598305433999,152.73814683652506,-497,657,16585,2,0,0
6.736242914108447,9.04384075515362,152.50595005151317,-503,674,16584,-1,-1,0
6.7280656978548645,9.138214159165708,152.2677187698484,-506,654,16609,2,1,1
6.690767495655772,9.04583954860254,152.04393875598402,-507,643,16594,1,0,2
6.625753886779787,9.002381999294176,151.82365289799395,-503,651,16579,-1,0,0
6.693874768087625,9.054349572282245,151.5754146748494,-501,666,16612,0,3,0
6.677716828077293,9.09530047496163,151.33421511171278,-488,652,16616,1,2,0
6.622844483715481,8.95601342030542,151.11570553213923,-487,664,16589,1,0,0
6.619655082478394,9.09152794986275,150.86951161282167,-507,660,16596,-1,0,0
6.619615233153603,9.148549101084853,150.6242422970643,-509,662,16581,0,0,-1
6.608006609388783,9.098122004486525,150.39101464878934,-488,682,16591,0,0,-1
6.590225942776993,9.053577860915103,150.15215263166382,-502,653,16575,0,0,0
6.544650979970469,8.949581516801267,149.92554829168793,-510,653,16572,0,-1,1
6.520117216806904,9.097696241478827,149.67754927419398,-497,653,16596,2,0,1
6.509277965215723,9.20220875825215,149.42766888128799,-501,650,16576,1,-1,2
6.425816405433425,9.236574952087933,149.19774852899204,-525,669,16591,0,0,-1
6.417018222058861,9.190141776483276,148.96299282420978,-511,663,16581,2,0,0
6.390760592156328,9.120294589178814,148.73419659065624,-493,665,16578,1,0,1
6.3922349661981075,9.19057974860638,148.4812957205588,-512,651,16598,-1,0,-1
6.358472185876209,9.073090690768018,148.2544829853444,-494,669,16607,0,0,0
6.35220134037233,9.098903217192683,148.0178369626335,-521,677,16594,2,2,0
6.296132754271151,9.047008054040486,147.78607302100022,-506,647,16595,-1,1,0
6.304343458395197,9.038014803689984,147.54504934487937,-500,669,16586,1,4,-1
6.312381157593369,9.078337547942965,147.29193564286462,-505,658,16602,1,-1,-1
6.279425479402107,9.01523419640064,147.05080247616374,-505,646,16605,0,-3,0
6.274061637849753,9.096910361239734,146.7944399487348,-486,662,16576,0,-2,-1
6.251333072880254,9.042142570040413,146.5488476826831,-471,649,16516,1,-2,0
6.2182939088245535,9.11896698888256,146.3035838156622,-498,669,16588,1,1,1
6.193955214615901,9.235384120002697,146.0493851227633,-488,665,16599,2,-2,2
6.17081963313337,9.283792635767659,145.80686449381935,-498,693,16599,1,0,1
6.138867145224311,9.276654465080636,145.56129367122762,-473,669,16602,1,-1,1
6.099445057402376,9.139530440937186,145.3271589614239,-488,658,16606,1,1,0
6.083134489357601,9.047762271963443,145.09108067687387,-499,668,16588,2,0,0
6.047353766614711,8.92875954898232,144.86045695012572,-496,662,16595,1,-1,0
6.030932552742279,9.026314445278956,144.60645944626725,-508,648,16583,2,0,1
6.03501268897909,9.03609528460192,144.35518688672403,-488,665,16612,1,-1,1
5.973736639380819,9.061099980601204,144.10910801381613,-482,648,16580,0,-1,0
5.998402770987057,9.231984295740869,143.83165349871342,-498,661,16579,0,-1,0
6.00355847726415,9.259815848270176,143.57425682469025,-506,681,16576,1,0,0
5.972772278909623,9.19215481637676,143.32148953574205,-492,644,16586,2,1,1
5.978245592325015,9.158476825223655,143.06323214175248,-504,669,16595,1,0,0
5.938389332882203,9.224243086981243,142.80302370938958,-495,666,16600,1,1,0
5.915691887675362,9.335235684646666,142.53164460859279,-510,662,16594,1,0,0
5.860008365588945,9.233235958161853,142.28823363308723,-497,655,16582,0,1,1
5.816782605630037,9.179960897113922,142.03957783510273,-476,652,16599,3,1,1
5.786081439256366,9.136015366168495,141.783313352442,-486,651,16585,0,-1,-2
5.783049071784333,9.100085490818705,141.5226278313611,-505,650,16578,1,1,-1
5.753153669652724,9.03824636923876,141.27077339076197,-496,653,16610,1,0,-1
5.758160194041887,9.001211414654131,141.0094400002144,-497,664,16609,1,1,-2
5.777806134181523,9.054374237076567,140.73903400617144,-495,680,16614,1,0,0
5.7257064484388875,9.032609510114709,140.48225730360778,-501,646,16586,1,0,0
5.73991431578199,8.985607886793755,140.21668598374322,-491,675,16578,0,-1,-1
5.712873565945949,8.973968594901535,139.95601828569625,-487,663,16586,2,1,0
5.6649874091369545,8.923416180768616,139.7045126989706,-483,662,16588,0,0,0
5.653077218664472,8.98637060751658,139.43565484984114,-499,670,16589,0,0,0
5.620720978752501,8.96281970326199,139.17615712387774,-497,652,16592,2,1,1
5.532007734731578,9.115950458187275,138.90781039005236,-498,650,16584,-1,1,0
5.499756843594741,9.16866216086228,138.6426948162897,-505,664,16588,0,1,-1
5.474538904338172,9.14807897925717,138.38275358314172,-484,661,16580,1,1,0
5.450077167520061,9.029964933590822,138.13456426032465,-495,663,16580,-1,-1,0
5.448435099895892,9.108961996048436,137.85473736178133,-488,659,16588,2,0,-1
5.451553550403308,9.035395269264276,137.58912063947372,-491,671,16598,0,0,-2
5.417158295018034,8.993470001162452,137.3406018704807,-489,682,16595,2,0,1
5.39388028093892,8.903080912492143,137.08166489743795,-490,650,16607,0,2,0
5.387504270217893,8.956237388143508,136.8061941184143,-478,673,16606,0,0,-1
5.366718518369903,8.933032179502359,136.54394742986577,-484,671,16595,2,-1,0
5.324482027087717,8.86507133240387,136.29254379849098,-500,657,16590,1,1,1
5.278656167568602,8.713392377745118,136.0570621382933,-493,660,16582,3,0,1
5.215361670722146,8.643128570036398,135.82053531252294,-483,669,16589,0,0,-2
5.205045730910869,8.720692584742102,135.55823200675002,-487,676,16581,0,-1,0
5.164651738875019,8.742078366170213,135.30485775346662,-475,665,16601,1,0,0
5.167061540659528,8.865591574436763,135.02804359503605,-479,682,16589,1,1,-1
5.117931357574761,8.8771286036529,134.76397149286936,-482,647,16594,0,-1,-1
5.097592944226359,9.020617218825983,134.47879682178993,-494,657,16585,1,0,0
5.0703168599247945,9.084714692710575,134.20245153228333,-509,656,16570,1,0,-1
5.063227779069531,8.928406735111285,133.95495038867887,-490,667,16575,2,0,2
5.047825514634986,8.85384656061982,133.69645028938876,-478,666,16611,1,1,0
5.023101100622624,8.696827139858144,133.45404774646798,-472,675,16609,1,-1,-1
5.008136895766941,8.761667761302123,133.17700822040564,-503,650,16582,2,-1,0
4.99845442163997,8.783639162028333,132.9087328273458,-485,672,16587,0,2,1
4.998903894464181,8.773807690557346,132.6386622399677,-488,669,16576,1,1,2
4.987484876320462,8.745601883921934,132.3655841696074,-483,666,16560,0,0,-1
4.958030164423992,8.871647265246123,132.0729836771893,-508,650,16572,2,0,0
4.949638930194747,8.815082526505932,131.79909373120185,-473,674,16585,1,-1,-1
4.880386368648584,8.856374111659543,131.52467442097173,-495,641,16588,-1,0,1
4.859927639523955,8.983101371695078,131.2275239548379,-498,665,16584,1,0,-1
4.837020741316956,8.975089767139249,130.95153741150466,-495,668,16566,3,-2,0
4.816453783319256,9.005171051019813,130.66904039600595,-497,675,16605,0,1,0
4.782000800117856,8.950901665450752,130.3965093456226,-493,657,16620,1,-2,1
4.750175092860279,8.941103715354245,130.12320621312315,-504,664,16611,1,0,1
4.7211851328397465,8.783166648099677,129.865783502237,-501,655,16590,1,1,-1
4.703683618134111,8.668401218466272,129.61268975884707,-487,675,16586,1,0,1
4.688624512523485,8.624667600455235,129.34194396640754,-492,656,16585,1,1,1
4.672283486737637,8.62033788201596,129.06767404165504,-479,672,16602,0,-1,0
4.64812465557452,8.585142588012623,128.8048800442164,-489,676,16590,1,0,0
4.633590821297158,8.653228379651283,128.52526688699547,-488,690,16603,0,-1,0
4.5956522185836715,8.62144226310791,128.26218164821287,-485,675,16588,1,1,-1
4.562646335306929,8.538213759484234,128.004983963465,-487,671,16588,0,-1,-1
4.534261015284177,8.487609740378335,127.7418204327176,-469,666,16597,1,0,0
4.5320282014973925,8.549514177187953,127.45086628622006,-500,670,16585,1,0,-2
4.5119175185018845,8.55705821478123,127.16725186884315,-491,663,16594,-1,0,-1
4.489767219786445,8.513774018938022,126.89621165797804,-488,664,16573,2,0,0
4.460688684723792,8.517210137866556,126.61713304310884,-485,660,16574,0,0,0
4.4099263688496775,8.432901177660382,126.36157222790206,-492,651,16607,0,0,1
4.356401005308504,8.492095681006187,126.08858603507504,-479,664,16592,0,0,-1
4.312261123473681,8.395873095315073,125.83784651396917,-484,655,16594,0,0,-1
4.282374591470579,8.38529471110481,125.58140059633999,-508,669,16585,1,-1,-1
4.2747558149431795,8.520036856889158,125.27508229958518,-493,652,16580,2,1,-2
4.255618624557463,8.516848651314309,124.99905562158922,-489,664,16575,1,0,-1
4.247252429134262,8.538743198730439,124.71444608337114,-493,665,16582,1,-1,1
4.240443036105435,8.639989911674615,124.41635692803666,-491,685,16582,1,0,0
4.214385540375627,8.581827239549678,124.14628854090793,-492,671,16590,1,0,0
4.193866152556049,8.513385963702397,123.87992553222902,-495,669,16588,1,0,2
4.163798579271728,8.582023506172252,123.58297093391378,-497,656,16590,0,0,1
4.132964159728562,8.516910757845933,123.32036158307291,-485,679,16582,0,1,0
4.092182420754241,8.506124379184241,123.04566377263828,-490,659,16577,0,1,0
4.068957141738258,8.498338407958114,122.76836582976352,-483,668,16572,1,3,0
4.035525237794391,8.432035114370784,122.50188013278776,-511,649,16583,0,0,1
4.018060870616934,8.36473753975576,122.23037906926652,-498,662,16588,0,0,-2
3.9946986899947796,8.419837427482578,121.94420279122788,-504,672,16605,-1,1,-1
3.9813138589273267,8.418091428092467,121.65977294893302,-497,659,16599,2,0,2
3.9641227261427177,8.549882720587878,121.3458511839126,-507,665,16593,1,0,1
3.965858039573973,8.472503403675805,121.07026850384949,-498,686,16579,0,1,1
3.9362868593421614,8.503308695129112,120.77073922177085,-492,659,16591,1,-1,1
3.9054247358588148,8.385215008434288,120.51349110179663,-510,670,16578,2,0,0
3.8761604580193088,8.37763905199119,120.22600991144935,-477,663,16611,0,0,1
3.8528247279932315,8.421371268101698,119.93526992570699,-512,675,16611,2,-1,0
3.778690216924051,8.419584280436558,119.66114579773017,-497,646,16588,0,2,-1
3.7425508632818882,8.48683727964608,119.36680841689432,-490,669,16596,1,-1,0
3.7286206047286514,8.46995736471136,119.08117644222013,-474,681,16592,0,-1,0
3.7045956655512557,8.42727497833829,118.80720525604617,-486,674,16594,2,1,0
3.6822650894247704,8.33803304248244,118.54255590329835,-490,664,16586,2,2,1
3.659865074807633,8.209525130820666,118.29263467141914,-484,673,16591,2,0,0
3.6389251328322905,8.120306231769131,118.0326734370139,-507,665,16611,0,1,-2
3.6338415672457147,8.137481081400287,117.75145219651958,-491,680,16632,2,0,1
3.601949729228304,8.04432736966962,117.49880695610598,-500,656,16594,1,-1,2
3.5674975329811147,7.997032617670883,117.23918256863399,-496,656,16588,-1,0,1
3.5230456729379376,7.898958955286199,116.99275676079553,-492,643,16597,-2,0,1
3.5110279399933058,7.894414284131748,116.72685498549409,-499,666,16600,0,-1,1
3.497329667093713,7.9444846707951795,116.43982211750718,-495,659,16599,1,0,0
3.4697133719203603,7.92503612849126,116.17568631774677,-490,666,16611,0,0,-1
3.4474971859707253,7.90560518008388,115.91206287080614,-488,670,16616,1,0,-1
3.414943436748751,8.063754555054642,115.62376949910156,-502,687,16608,3,0,2
3.397865051980832,8.040473401565011,115.3592759928093,-487,683,16612,0,0,1
3.376411138992156,8.068657800214247,115.06577561244869,-485,654,16599,1,1,1
3.3618365161011026,7.8786226890118884,114.82553525940233,-490,659,16583,0,2,0
3.343421687969503,7.888175510532253,114.55359911076191,-494,673,16574,0,0,0
3.3352572425757576,7.796450148595439,114.30588280658763,-489,681,16611,1,0,1
3.3155882197777657,7.759903113206861,114.04625912320051,-473,677,16610,-1,1,1
3.288354939939974,7.809383211711568,113.77651918603765,-499,686,16624,0,1,-1
3.275598248563446,7.727789112512301,113.52224064472811,-486,671,16614,1,2,0
3.2736864335434745,7.632316491578541,113.27340758577415,-492,684,16590,-1,0,0
3.2308198412513507,7.734038168326994,112.98902532437071,-491,666,16581,0,2,0
3.2157165937822914,7.724718197193434,112.71680004482107,-482,678,16591,1,0,-2
3.190695096538116,7.799559689424401,112.44282031823496,-505,694,16610,1,-1,1
3.157536879921361,7.818627075615795,112.17483441484183,-487,684,16615,1,0,0
3.12977014229265,7.756386103348565,111.92329421810065,-493,671,16611,1,0,1
3.0977065381170354,7.7890022480318715,111.63960493493673,-501,656,16615,1,0,0
3.065620940337654,7.8105301708971515,111.36475112478722,-490,669,16586,0,-1,1
3.0172720054873814,7.911103418911142,111.06919526600085,-481,671,16598,1,-1,-1
3.0022547569182017,7.7584525030146505,110.8231890049565,-487,653,16594,1,0,1
2.999422910720606,7.610270534057872,110.58264955956616,-492,667,16609,1,-1,0
2.987403629286863,7.579129496214461,110.32340531296386,-481,675,16607,1,-1,1
2.9604731501110693,7.584393294102612,110.05220520538651,-477,659,16590,1,0,1
2.9407202733902618,7.582849916918155,109.79269046890187,-493,677,16591,0,0,1
2.932510637576125,7.542163179444591,109.52169130417191,-486,663,16589,1,0,-1
2.8959235915473447,7.593158992106122,109.23818190033882,-490,657,16586,0,-1,0
2.8844331624937523,7.606771224668394,108.95241302172164,-494,666,16571,1,-1,-1
2.8809254577071175,7.502579466836508,108.70755850243731,-493,678,16607,-1,1,2
2.8549194046836934,7.40747470497303,108.46609132626783,-484,665,16614,-1,-1,0
2.8344120379952535,7.381016949665242,108.20253198744344,-492,663,16608,0,-1,-2
2.8034964487505274,7.374229464167384,107.95011705938197,-482,667,16606,2,0,1
2.777794286358719,7.424424076995088,107.68089525991392,-495,676,16598,1,-1,0
2.7566236155762245,7.444054959629146,107.40353885314875,-503,660,16609,0,-1,0
2.7462343633110873,7.3681899869189795,107.15494309418638,-487,670,16601,2,0,-1
2.729219281128216,7.303023084195236,106.90618856760628,-487,660,16603,1,1,1
2.711230453925729,7.180846105980117,106.67420705158551,-493,656,16608,0,0,-2
2.6811099803564487,7.2324860668676045,106.39890227362432,-481,658,16591,1,0,-1
2.673995716619887,7.207909192835843,106.14514956815331,-487,677,16620,1,1,-1
2.664065368877682,7.225677474086046,105.8824900171045,-502,681,16593,0,-2,0
2.6647157578135774,7.191499298350979,105.62413094236298,-487,679,16587,2,1,0
2.6167685349276995,7.233709697588332,105.36134536599644,-497,657,16584,0,0,1
2.600014119362896,7.252358900513419,105.10012282875233,-507,678,16584,0,-1,1
2.5961419696416086,7.155314416349785,104.86738481442603,-503,672,16584,2,0,1
2.599493334628462,7.050723462013685,104.6374318480573,-504,681,16605,0,1,0
2.5715259045619048,7.059733581108332,104.38093114663188,-492,665,16587,-1,0,2
2.540293282616319,7.0838007118045,104.12366827327294,-472,673,16576,1,1,1
2.5441189081097724,7.026548698234168,103.88476507183,-514,685,16575,1,-1,-1
2.530544594440949,6.94298971768707,103.64421757180992,-487,660,16591,0,-1,1
2.5021660696333408,6.9482741103293115,103.39749440661926,-490,671,16571,0,0,0
2.4907080661436836,6.86482694887576,103.16783166999205,-472,673,16610,0,1,0
2.454797006928572,6.948282574543768,102.8931643225464,-494,666,16605,0,-1,-1
2.4367962565768373,6.920298176920865,102.65400807319378,-476,678,16600,-1,0,2
2.4320888259557543,6.850137743947721,102.42244043047327,-484,674,16611,0,1,2
2.418423980317745,6.8685672776199125,102.17228807077294,-503,679,16596,0,2,0
2.4216894045483692,6.83364738297172,101.92805488686389,-479,688,16570,2,-1,1
2.4006891896781886,6.8359609416822655,101.66906207800572,-491,668,16588,0,0,-1
2.3920881584092886,6.768689163385639,101.43801684579392,-490,676,16583,0,-1,1
2.368925635138152,6.756636457815176,101.20082438938012,-495,673,16581,0,0,1
2.303694651888922,6.894504949832973,100.91976414310047,-485,666,16584,0,-1,-1
2.2686749215761863,6.914271900973982,100.66024541006618,-476,663,16583,0,-1,1
2.2384389775480034,6.961091235335136,100.38957176062173,-477,677,16594,-1,1,-2
2.24952069630286,6.851968871183775,100.15339571611662,-486,674,16573,0,1,-1
2.263695057254447,6.650438046249588,99.95865223943596,-485,669,16578,2,0,0
2.2658119266291568,6.516473300934883,99.7510913341978,-488,666,16608,0,-1,0
2.251389090530179,6.441413350304114,99.54212541815582,-495,659,16621,2,1,-1
2.240087885048993,6.412058776074388,99.32105372224976,-477,673,16577,0,0,0
2.2356231587910176,6.391237598145964,99.10133053276643,-499,678,16593,2,0,-2
2.2234182697509297,6.393329079241488,98.86605757712921,-493,667,16596,2,0,-1
2.193081791524393,6.405359008845553,98.62682655733519,-489,654,16619,0,1,-1
2.1556040220722656,6.456839276956553,98.37129305923584,-484,648,16593,0,1,0
2.157240139286088,6.439814862505818,98.13791210632142,-487,675,16595,2,0,2
2.1714261833060937,6.3543095646463845,97.92426554374791,-490,676,16568,2,0,2
2.126514243227866,6.448861688543302,97.66697290433154,-477,666,16581,2,0,1
2.1158675236647038,6.447605365022911,97.43020210140558,-486,677,16581,0,1,1
2.1179011211251884,6.419091155035495,97.19766009282925,-497,679,16573,2,1,-1
